%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1676528011346870761,286,1676528011345910113,,0,0,22.41669068030313,114.0428032464184,100.11353302001953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528011544884587,287,1676528011544685577,,0,0,22.416690699025885,114.04280326871911,100.10530090332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528011744453971,288,1676528011744264428,,0,0,22.416690686001424,114.04280323762164,100.11103820800781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528011944727969,289,1676528011944538655,,0,0,22.41669070041953,114.04280327687106,100.10211944580078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528012144391614,290,1676528012144144040,,0,0,22.41669070707589,114.04280325033075,100.10182189941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528012345147683,291,1676528012344929618,,0,0,22.41669071427264,114.04280323909012,100.1064682006836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528012544986961,292,1676528012544770991,,0,0,22.416690699605528,114.04280324109696,100.11042022705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528012744170115,293,1676528012744004284,,0,0,22.41669069653465,114.0428032514808,100.11055755615234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528012944144603,294,1676528012943953870,,0,0,22.4166907092842,114.04280325530124,100.11318969726562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528013145531057,295,1676528013144696767,,0,0,22.416690704783566,114.0428032598847,100.10443878173828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528013344349486,296,1676528013344127320,,0,0,22.416690706494464,114.04280324349655,100.10675811767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528013544172630,297,1676528013543970920,,0,0,22.416690709210318,114.04280325898876,100.10243225097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528013745025678,298,1676528013744808703,,0,0,22.41669071765148,114.0428032501779,100.10448455810547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528013944471758,299,1676528013944294237,,0,0,22.416690668501133,114.04280327170102,100.10472106933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528014144097458,300,1676528014143930611,,0,0,22.416690682403836,114.04280328776785,100.10999298095703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528014344232468,301,1676528014343964138,,0,0,22.416690675959508,114.04280333058811,100.10203552246094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528014545064835,302,1676528014544839405,,0,0,22.416690680161388,114.04280332058347,100.10163879394531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528014743979116,303,1676528014743830842,,0,0,22.4166907155413,114.0428032701512,100.10132598876953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528014944462498,304,1676528014944182392,,0,0,22.416690680253662,114.0428032915711,100.10640716552734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528015145104596,305,1676528015144110407,,0,0,22.416690711532386,114.04280330639996,100.10264587402344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528015345703913,306,1676528015344742824,,0,0,22.41669068695862,114.0428032925405,100.09982299804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528015544658423,307,1676528015544414530,,0,0,22.416690707973594,114.04280330891028,100.10293579101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528015744229988,308,1676528015744021462,,0,0,22.416690683446767,114.04280332996085,100.10206604003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528015944154855,309,1676528015943915551,,0,0,22.416690704340763,114.04280331322295,100.09730529785156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528016145450195,310,1676528016144384609,,0,0,22.416690698576367,114.0428033261756,100.0947265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528016344191863,311,1676528016343976176,,0,0,22.416690704373842,114.04280331473485,100.09539031982422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528016545023527,312,1676528016544802130,,0,0,22.416690708328986,114.04280328555804,100.09320831298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528016744871944,313,1676528016744669779,,0,0,22.41669071780249,114.04280329210631,100.09387969970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528016944229624,314,1676528016943937910,,0,0,22.41669070022822,114.04280330999732,100.08172607421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528017145357659,315,1676528017144295796,,0,0,22.416690729803115,114.0428033009191,100.08641815185547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528017344700072,316,1676528017344212690,,0,0,22.41669071850818,114.04280330358414,100.08863830566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528017544211352,317,1676528017544002820,,0,0,22.416690705155133,114.04280330982522,100.08507537841797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528017744712577,318,1676528017744444205,,0,0,22.416690711075365,114.0428033250402,100.07571411132812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528017944850181,319,1676528017944636335,,0,0,22.416690720753163,114.04280330693705,100.07762145996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528018144769777,320,1676528018143878725,,0,0,22.416690712737093,114.04280332928049,100.06800079345703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528018344116552,321,1676528018343922715,,0,0,22.416690694003435,114.04280333297199,100.07062530517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528018544787497,322,1676528018544546071,,0,0,22.41669068468598,114.04280334509804,100.0682601928711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528018744819913,323,1676528018744624561,,0,0,22.41669069135225,114.04280333029482,100.07206726074219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528018944566420,324,1676528018944336948,,0,0,22.416690685013506,114.04280333817195,100.06806182861328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528019145341637,325,1676528019144337802,,0,0,22.416690700031687,114.04280331717128,100.06969451904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528019344768361,326,1676528019344554149,,0,0,22.416690694165396,114.042803319113,100.05911254882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528019545378345,327,1676528019544861086,,0,0,22.416690698429317,114.04280331552074,100.0545654296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528019744770358,328,1676528019744600046,,0,0,22.41669069720109,114.04280331667078,100.06004333496094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528019945002583,329,1676528019944822540,,0,0,22.41669069412804,114.042803307753,100.05335998535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528020145303842,330,1676528020144529469,,0,0,22.41669070303858,114.04280331883466,100.05540466308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528020344953034,331,1676528020344390491,,0,0,22.41669070804971,114.04280333700432,100.04660034179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528020544548597,332,1676528020544347534,,0,0,22.41669071059847,114.04280332335492,100.0493392944336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528020744017987,333,1676528020743777452,,0,0,22.416690714576507,114.0428033137027,100.04620361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528020945536290,334,1676528020944684585,,0,0,22.416690722120848,114.04280332334694,100.04120635986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528021145420777,335,1676528021144750553,,0,0,22.416690703699025,114.04280334861055,100.0444564819336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528021344232211,336,1676528021344026354,,0,0,22.416690706892904,114.04280332313611,100.04989624023438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528021545064853,337,1676528021544754884,,0,0,22.416690700292673,114.04280331505704,100.04826354980469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528021744508025,338,1676528021744290313,,0,0,22.416690711753997,114.0428033269931,100.04833984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528021944517246,339,1676528021944338922,,0,0,22.41669070958913,114.0428033137747,100.04548645019531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528022145274039,340,1676528022144604179,,0,0,22.416690722555813,114.0428033165479,100.03923034667969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528022345113457,341,1676528022344463703,,0,0,22.416690711251807,114.0428033049352,100.0467529296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528022544737223,342,1676528022544435186,,0,0,22.41669071174275,114.04280330790259,100.0418472290039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528022744372696,343,1676528022744142756,,0,0,22.416690712507673,114.04280332881083,100.03742218017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528022944676321,344,1676528022944483787,,0,0,22.41669071377582,114.04280333026374,100.03440856933594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528023145576483,345,1676528023144868277,,0,0,22.41669071092926,114.04280330036056,100.0379867553711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528023345228828,346,1676528023344544186,,0,0,22.416690688728718,114.04280328589336,100.08159637451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528023544937537,347,1676528023544665964,,0,0,22.416690717783787,114.04280326807252,100.08482360839844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528023744336599,348,1676528023744149355,,0,0,22.41669070990283,114.04280328972972,100.08110046386719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528023944839471,349,1676528023944631833,,0,0,22.416690709537466,114.0428032919906,100.08486938476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528024145894838,350,1676528024144959139,,0,0,22.416690696678497,114.04280328980559,100.07679748535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528024344382754,351,1676528024344162841,,0,0,22.41669068452113,114.04280324560939,100.09243774414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528024545037615,352,1676528024544617454,,0,0,22.416690691437243,114.04280325426737,100.07674407958984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528024744255350,353,1676528024744040863,,0,0,22.416690709101285,114.04280325823652,100.07695007324219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528024944406908,354,1676528024944083422,,0,0,22.416690720726073,114.04280326498838,100.08170318603516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528025145401410,355,1676528025144527238,,0,0,22.416690715642133,114.04280326209862,100.0738754272461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528025345005451,356,1676528025344313574,,0,0,22.41669070912382,114.04280327184775,100.07542419433594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528025544567928,357,1676528025544374295,,0,0,22.416690698453877,114.04280324951222,100.0716323852539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528025744556224,358,1676528025744343992,,0,0,22.416690730646245,114.04280325448927,100.0718002319336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528025944177821,359,1676528025943942864,,0,0,22.416690706282257,114.04280326176423,100.06684112548828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528026144929851,360,1676528026143957024,,0,0,22.416690720052777,114.04280332907241,100.08792877197266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528026344764623,361,1676528026344591764,,0,0,22.416690735345377,114.04280331783198,100.09113311767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528026545680753,362,1676528026544692913,,0,0,22.416690737084654,114.0428033713951,100.08060455322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528026744854802,363,1676528026744607888,,0,0,22.416690757585695,114.04280337378039,100.0785140991211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528026944423810,364,1676528026944264180,,0,0,22.41669075803673,114.04280338207127,100.08660125732422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528027145224845,365,1676528027144336732,,0,0,22.416690759599668,114.04280341788129,100.07762908935547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528027344375131,366,1676528027344153749,,0,0,22.416690754299864,114.04280336273524,100.0793685913086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528027544236897,367,1676528027544010234,,0,0,22.416690763364997,114.04280336725245,100.07396697998047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528027744692075,368,1676528027744381789,,0,0,22.416690787628824,114.04280339010384,100.07947540283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528027944635383,369,1676528027944408879,,0,0,22.416690771715448,114.04280336053579,100.07401275634766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528028145637247,370,1676528028144780271,,0,0,22.416690769760717,114.04280333805478,100.08910369873047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528028344231700,371,1676528028343887532,,0,0,22.416690778803414,114.04280336569657,100.08090209960938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528028544706922,372,1676528028544458746,,0,0,22.416690767140324,114.04280334334088,100.0854721069336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528028744094564,373,1676528028743881890,,0,0,22.41669078135002,114.04280332311498,100.08433532714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528028944543494,374,1676528028944354340,,0,0,22.41669080942271,114.04280334597647,100.0852279663086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528029145400516,375,1676528029144634125,,0,0,22.416690796290204,114.04280333627204,100.08109283447266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528029344805217,376,1676528029344451274,,0,0,22.4166908143721,114.04280334234967,100.08475494384766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528029544228042,377,1676528029543968523,,0,0,22.41669080740287,114.04280331720832,100.08438110351562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528029744271441,378,1676528029744027917,,0,0,22.416690807550413,114.0428033855595,100.07640075683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528029944310595,379,1676528029944112967,,0,0,22.416690841941545,114.04280331521946,100.08008575439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528030145124137,380,1676528030144229824,,0,0,22.4166907485955,114.04280333003503,100.08794403076172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528030345645210,381,1676528030344843256,,0,0,22.416690749117162,114.04280338080969,100.09829711914062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528030544207169,382,1676528030543996241,,0,0,22.416690789129177,114.04280336627247,100.09017181396484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528030744919601,383,1676528030744668948,,0,0,22.416690796410695,114.04280334486994,100.08747100830078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528030944502082,384,1676528030944330829,,0,0,22.416690821796713,114.04280335847737,100.06988525390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528031144552793,385,1676528031143814220,,0,0,22.416690796043277,114.04280332072655,100.08433532714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528031345057500,386,1676528031344423955,,0,0,22.416690780861916,114.04280328177518,100.07710266113281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528031544491272,387,1676528031544299308,,0,0,22.41669076970012,114.04280335010134,100.0484848022461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528031744884342,388,1676528031744655620,,0,0,22.416690777994134,114.04280330820427,100.05943298339844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528031944226211,389,1676528031944051633,,0,0,22.416690748170602,114.04280329809906,100.07432556152344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528032144619705,390,1676528032143799187,,0,0,22.416690728849062,114.04280317361606,100.07621765136719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528032345225846,391,1676528032344500910,,0,0,22.416690714665126,114.04280317412812,100.08150482177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528032545226101,392,1676528032544583624,,0,0,22.416690714846613,114.042803133196,100.07817077636719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528032744812449,393,1676528032744627166,,0,0,22.416690706028085,114.04280314807855,100.08158111572266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528032944318954,394,1676528032944127776,,0,0,22.416690725872808,114.04280312551599,100.0761489868164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528033144916124,395,1676528033144171836,,0,0,22.416690722257353,114.04280313208895,100.07938385009766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528033345133081,396,1676528033344414137,,0,0,22.41669074391351,114.04280313965943,100.0776138305664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528033544673101,397,1676528033544455963,,0,0,22.416690771661198,114.04280315762443,100.07460021972656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528033744766198,398,1676528033744542460,,0,0,22.41669074764218,114.04280314548016,100.06298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528033944330779,399,1676528033944158966,,0,0,22.416690756118964,114.0428031833695,100.0459213256836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1676528034144046891,400,1676528034143869168,,0,0,22.416690776437093,114.04280310861874,100.05557250976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
